candidate_id,content,llm_label,supports_violation,precedent_id,canonical_ids,document_page,document_url,keep?
harv_0443,You deserve nothing less than what your home is worth,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,13,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0444,amount we collect for providing a stress-free experience,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,15,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0445,How Opendoor calculates the value of your home,ad_copy,no,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,15,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0446,low ball offers,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,15,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0447,we do our best to pass wholesale savings on to you from our partnerships with local vendors,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,15,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0448,"goal is not to make money from repairs—in fact, we pass any discounts from our vendors directly to you",ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,15,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0449,home sale calculator,ad_copy,no,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,15,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0450,"just finished analyzing your home’s market value, and we’re excited to make you an offer!",ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,16,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0451,home overlap costs,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,18,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0452,does not necessarily represent the ‘market value’ of your home,ad_copy,no,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,19,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0453,risks and holding costs of the home,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,20,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0454,staging and prep work,ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,23,https://www.ftc.gov/system/files/ftc_gov/pdf/192_3191_-_opendoor_combined_package_public_redacted_not_signed.pdf,
harv_0457,"based on comparable home sales and adjusting for differences like square footage, age, features, and location",ad_copy,yes,prec.ftc.opendoor_ibuying_2022,misleading.unsubstantiated_objective_claims|finance.misleading_or_unbalanced_claims,7,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint%20%28redacted%29.pdf,
harv_0466,return to shopping,ad_copy,no,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,9,https://www.ftc.gov/system/files/ftc_gov/pdf/1823145pchorder.pdf,
harv_0467,Learn More About How to Enter,ad_copy,no,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,9,https://www.ftc.gov/system/files/ftc_gov/pdf/1823145pchorder.pdf,
harv_0468,No purchase is necessary to enter a Sweepstakes and a purchase will not improve your chances of winning,ad_copy,no,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,14,https://www.ftc.gov/system/files/ftc_gov/pdf/1823145pchorder.pdf,
harv_0473,Official Entry Registration Form,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,12,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0476,Official Entry-Order Form,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,18,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0477,Official Order-Entry Form,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,18,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0480,submit entry and order,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,27,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0481,YOUR CART’S STILL EMPTY,ad_copy,no,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,28,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0482,No purchase or fee necessary to enter. A purchase won’t increase an individual’s chance of winning,ad_copy,no,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,29,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0485,one final step,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,31,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0486,High Priority Doc. W-10 Enclosed,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,32,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0487,W-19 Notice – Step 3 of 3 INCOMPLETE,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,32,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0488,Enclosed Doc. W8 CERTIFIED. OPEN NOW!,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,32,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0489,CONFIRMED & BINDING Contents Re. Doc W11,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,32,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0490,High Priority Doc. W-52 Enclosed,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,32,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0491,Enc. Doc. W30 APPROVED. OPEN NOW!,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,33,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0494,Enc. Doc. W30 APPROVED. OP EN NOW!,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,34,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0495,High Priority Doc. W-34 Issued,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,35,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0497,has been Processed and is being scheduled for shipment,ad_copy,yes,prec.ftc.publishers_clearing_house_2023,misleading.missing_or_inconsistent_material_info|gambling.realmoney_requires_license_and_authorization,38,https://www.ftc.gov/system/files/ftc_gov/pdf/PCH-Complaint.pdf,
harv_0103,Presente r 30,ad_copy,no,prec.ftc.reebok_easetone_2011,health.unsubstantiated_health_claims,5,https://www.ftc.gov/sites/default/files/documents/cases/2011/09/110928reebokcmpt.pdf,
harv_0104,Break Up 2 Shape Up,ad_copy,no,prec.ftc.skechers_shapeups_2012,health.unsubstantiated_health_claims,5,https://www.ftc.gov/sites/default/files/documents/cases/2012/05/120516skecherscmpt.pdf,
harv_0033,Diesel – It’s No Longer A Dirty Word,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,6,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0034,Diesel. It’s no longer a dirty word,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,6,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0035,designed to reduce emissions,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,6,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0036,Diesel is not dirty. This marathon is about getting the word out that clean-diesel technology such as ours can achieve 40-percent better fuel economy and reduce nitrogen-oxide emissions by 90%,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0037,deNOx catalytic converter . . . helps reduce NOx emissions by up to 90 per cent,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0038,reduces nitrogen oxide (NOx) emissions by up to 90% by making internal engine modifications and implementing a NOx storage catalytic converter,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0039,world’s cleanest diesel SUV,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0040,advanced exhaust emission control system,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0041,significantly less intrusive on the environment than past diesel engines,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0042,fewer NOx emissions than comparable gasoline engines,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0043,coffee filter test,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0044,"Traditional diesel coffee, it’s got the extra kick. It’s got the carbon monoxide, the sulfur oxide . . . . Ready for some sooty emissions, diesel particulates . . . ?",ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,8,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0045,Diesel Old Wives’ Tale #6: Diesel is Dirty,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,8,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0046,Aren’t diesels dirty?,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,8,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0047,Certified for use in all 50 states,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,9,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0049,"Think Blue is the Volkswagen way to drive progress by creating and producing cars that are more efficient, eco- conscious, and fun to drive",ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,10,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0050,Hybrids? They’re so last year,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,10,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0051,Now going green doesn’t have to feel like you’re going green,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,10,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0052,TDI ® clean diesel models typically have a higher resale value versus comparable gasoline vehicles,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,10,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0053,better resale value projections,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,10,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0054,phenomenal resale value,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,10,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0055,That’s the power of German engineering,ad_copy,yes,prec.ftc.volkswagen_clean_diesel_2016,misleading.unsubstantiated_objective_claims,11,https://www.ftc.gov/system/files/documents/cases/160329volkswagen_cmpt.pdf,
harv_0458,Schedule a meeting,ad_copy,no,prec.ftc.vonage_dark_patterns_2022,misleading.missing_or_inconsistent_material_info,6,https://www.ftc.gov/system/files/ftc_gov/pdf/Vonage-Complaint.pdf,
harv_0459,Talk to an Expert,ad_copy,no,prec.ftc.vonage_dark_patterns_2022,misleading.missing_or_inconsistent_material_info,6,https://www.ftc.gov/system/files/ftc_gov/pdf/Vonage-Complaint.pdf,
harv_0065,Construction & Care,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,3,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0066,Protect-A-Bed Bamboo Waterproof Mattress Protector,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,4,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0067,Protect-A-Bed Bamboo Waterproof Pillow Protector,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,5,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0068,Sleep Philosophy Bamboo Shredded Memory Foam Body Pillow,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,6,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0069,Memory foam fill,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,6,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0070,Park B. Smith Ultra Spa Luxury Bamboo Solid Bath Rug,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0071,Food NetworkTM CookingreenTM 2-pk. Striped Kitchen Towels,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,8,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0072,Sustainability at Kohl’s,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,9,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0073,Simply Vera Vera Wang 600 Thread Count Supima Cotton Rayon from Bamboo Sheet Set or Pillowcases,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,10,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0074,Happitat™ Fluffy Rayon From Bamboo Pillow,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,11,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0075,gentle on the planet,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,11,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0076,Happitat™ Soft Rayon From Bamboo Duvet Cover and Sham Set,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,12,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0077,Happitat™ Fluffy Rayon From Bamboo Mattress Pad,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,13,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0078,Highly renewable bamboo blend promises environmentally friendly use,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,14,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0079,Pacific Coast Textiles 6-pack Bamboo Towel Set,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,15,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0080,Going green has never been so sumptuous . . . this sheet set keeps you cozy while suiting your eco-friendly taste,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,16,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0081,Bambu Serenity Natural Bamboo Mattress Pad,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,16,https://www.ftc.gov/system/files/ftc_gov/pdf/2023171KohlsComplaint.pdf,
harv_0084,Bamboo Sheets - Sweet Home Collection 1800 Series Deep Pocket 4 Piece Set,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,4,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0085,Pine & River Chilled Bamboo Cooling Weighted Blanket,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,5,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0086,LUXE Life 100% Organic Bamboo Washcloths for Babies and Adults,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,6,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0087,washcloths are made from 100% natural bamboo fibers,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,6,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0088,eco-friendly & sustainable,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0089,renewable and environmentally sustainable,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0090,Sweet Home Collection Hypoallergenic Bamboo Memory Foam Pillow,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,7,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0091,Leading Lady Luxurious Bamboo Nursing Sleep Bra,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,8,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0092,unique eco-friendly fabric,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,8,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0093,Home Trends 300 Thread Count Bamboo Sheets,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,9,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0094,Serenity Organic Self-Cooling Luxury Bamboo Comforter,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,10,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0095,Our Serenity Bamboo Comforter will appeal to your sense of luxury and your desire to help the planet,ad_copy,yes,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,10,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0096,No Boundaries – Juniors Eco-Friendly Stripe Tee Shirt,ad_copy,no,prec.ftc.walmart_bamboo_greenwashing_2022,misleading.unsubstantiated_objective_claims,11,https://www.ftc.gov/system/files/ftc_gov/pdf/2023173WalmartComplaint.pdf,
harv_0376,child-focused lessons and content,ad_copy,yes,prec.ftc.weight_watchers_kurbo_coppa_2022,minors.parental_consent_for_childrens_data|health.negative_self_perception_body_image,7,https://www.ftc.gov/system/files/ftc_gov/pdf/filed_complaint.pdf,
harv_0553,"Inpatient mental health treatment centers in Brooklyn, NY. Call 24/7",ad_copy,yes,prec.nyag.4kapps_healthcare_2024,health.health_privacy_sensitive_attributes|misleading.false_affiliation_or_endorsement,2,https://ag.ny.gov/sites/default/files/settlements-agreements/4k-apps-aod-2024.pdf,
harv_0555,View Pricing and Availability,ad_copy,yes,prec.nyag.4kapps_healthcare_2024,health.health_privacy_sensitive_attributes|misleading.false_affiliation_or_endorsement,15,https://ag.ny.gov/sites/default/files/settlements-agreements/4k-apps-aod-2024.pdf,
harv_0556,Get Pricing and Availability,ad_copy,yes,prec.nyag.4kapps_healthcare_2024,health.health_privacy_sensitive_attributes|misleading.false_affiliation_or_endorsement,15,https://ag.ny.gov/sites/default/files/settlements-agreements/4k-apps-aod-2024.pdf,
harv_0558,Calling this # will route you to a third-party treatment center that advertises on this site,ad_copy,yes,prec.nyag.4kapps_healthcare_2024,health.health_privacy_sensitive_attributes|misleading.false_affiliation_or_endorsement,24,https://ag.ny.gov/sites/default/files/settlements-agreements/4k-apps-aod-2024.pdf,
harv_0565,section of the website claimed that the website offered objective information with phrases implying it was intended to help consumers decide which products,legal_or_narrative,no,prec.caag.cri_genetics_2024,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,13,https://oag.ca.gov/system/files/attachments/press-docs/ECF%20NO%201%20FTC%20v%20CRI%20Genetics%20Complaint%20CDCal%2023cv9824.pdf,
harv_0567,section of the Genetics Digest website stated that Genetics Digest’s aim was,legal_or_narrative,no,prec.caag.cri_genetics_2024,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,14,https://oag.ca.gov/system/files/attachments/press-docs/ECF%20NO%201%20FTC%20v%20CRI%20Genetics%20Complaint%20CDCal%2023cv9824.pdf,
harv_0569,page of the Genetics Digest website also stated that Genetics Digest was,legal_or_narrative,no,prec.caag.cri_genetics_2024,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,14,https://oag.ca.gov/system/files/attachments/press-docs/ECF%20NO%201%20FTC%20v%20CRI%20Genetics%20Complaint%20CDCal%2023cv9824.pdf,
harv_0571,financial connection to,legal_or_narrative,no,prec.caag.cri_genetics_2024,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,16,https://oag.ca.gov/system/files/attachments/press-docs/ECF%20NO%201%20FTC%20v%20CRI%20Genetics%20Complaint%20CDCal%2023cv9824.pdf,
harv_0572,"claimed to have conducted unbiased and independent research of many of the DNA testing companies on the market, stating that Genetic Digest’s",legal_or_narrative,no,prec.caag.cri_genetics_2024,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,18,https://oag.ca.gov/system/files/attachments/press-docs/ECF%20NO%201%20FTC%20v%20CRI%20Genetics%20Complaint%20CDCal%2023cv9824.pdf,
harv_0583,CRI Principal Executive Officer,legal_or_narrative,no,prec.caag.cri_genetics_2024,health.unsubstantiated_health_claims|misleading.unsubstantiated_objective_claims,6,https://oag.ca.gov/system/files/attachments/press-docs/ECF%20No%208-1%20FTC%20v%20CRI%20Genetics%20CDCal%2023cv9824%20Proposed%20Stipulated%20Order.pdf,
harv_0564,trade or commerce,legal_or_narrative,no,prec.caag.roomster_fake_reviews_2023,misleading.unsubstantiated_objective_claims|misleading.false_affiliation_or_endorsement,23,https://oag.ca.gov/system/files/attachments/press-docs/Roomster%20Complaint.pdf,
harv_0007,unable to place students at scale,legal_or_narrative,no,prec.cfpb.bloomtech_isa_2024,finance.misleading_or_unbalanced_claims|finance.credit_advertising_trigger_terms,17,https://files.consumerfinance.gov/f/documents/cfpb_bloomtech-inc-consent-order_2024-04.pdf,
harv_0012,"Buy Now, Pay Later",legal_or_narrative,no,prec.cfpb.goldman_apple_card_2024,finance.misleading_or_unbalanced_claims|finance.credit_advertising_trigger_terms,5,https://files.consumerfinance.gov/f/documents/cfpb_goldman-sachs-bank-usa-consent-order_2024-10.pdf,
harv_0013,application received an advertisement that described enrollment in monthly installments as follows,legal_or_narrative,no,prec.cfpb.goldman_apple_card_2024,finance.misleading_or_unbalanced_claims|finance.credit_advertising_trigger_terms,22,https://files.consumerfinance.gov/f/documents/cfpb_goldman-sachs-bank-usa-consent-order_2024-10.pdf,
harv_0014,ACMI advertisements also told consumers,legal_or_narrative,no,prec.cfpb.goldman_apple_card_2024,finance.misleading_or_unbalanced_claims|finance.credit_advertising_trigger_terms,22,https://files.consumerfinance.gov/f/documents/cfpb_goldman-sachs-bank-usa-consent-order_2024-10.pdf,
harv_0002,"article that was on its website until at least July 2019, stating",legal_or_narrative,no,prec.cfpb.hello_digit_2022,finance.misleading_or_unbalanced_claims,12,https://files.consumerfinance.gov/f/documents/cfpb_hello-digit-llc_consent-order_2022-08.pdf,
